massloading_cpu(kg/sq-m)	massloading_gpu(kg/sq-m)	log10(cpu/gpu)
2.6335000000e-02	2.6335000000e-02	0.0000000000e+00
3.8654000000e-02	3.8654000000e-02	0.0000000000e+00
4.0979000000e-02	4.0979000000e-02	0.0000000000e+00
4.9426000000e-02	4.9426000000e-02	0.0000000000e+00
5.8393000000e-02	5.8393000000e-02	0.0000000000e+00
5.0834000000e-02	5.0834000000e-02	0.0000000000e+00
6.3758000000e-02	6.3758000000e-02	0.0000000000e+00
6.5191000000e-02	6.5191000000e-02	0.0000000000e+00
7.5138000000e-02	7.5138000000e-02	0.0000000000e+00
9.4424000000e-02	9.4424000000e-02	0.0000000000e+00
1.2719000000e-01	1.2719000000e-01	0.0000000000e+00
1.4946000000e-01	1.4946000000e-01	0.0000000000e+00
1.6743000000e-01	1.6743000000e-01	0.0000000000e+00
1.9589000000e-01	1.9589000000e-01	0.0000000000e+00
1.9551000000e-01	1.9551000000e-01	0.0000000000e+00
2.4794000000e-01	2.4794000000e-01	0.0000000000e+00
2.4361000000e-01	2.4361000000e-01	0.0000000000e+00
2.7397000000e-01	2.7397000000e-01	0.0000000000e+00
3.0715000000e-01	3.0715000000e-01	0.0000000000e+00
3.4344000000e-01	3.4344000000e-01	0.0000000000e+00
3.8236000000e-01	3.8236000000e-01	0.0000000000e+00
4.2154000000e-01	4.2154000000e-01	0.0000000000e+00
4.6098000000e-01	4.6098000000e-01	0.0000000000e+00
4.9868000000e-01	4.9868000000e-01	0.0000000000e+00
5.3295000000e-01	5.3295000000e-01	0.0000000000e+00
5.6213000000e-01	5.6213000000e-01	0.0000000000e+00
5.8473000000e-01	5.8473000000e-01	0.0000000000e+00
5.9959000000e-01	5.9959000000e-01	0.0000000000e+00
6.0594000000e-01	6.0594000000e-01	0.0000000000e+00
6.0352000000e-01	6.0352000000e-01	0.0000000000e+00
5.9252000000e-01	5.9252000000e-01	0.0000000000e+00
5.7361000000e-01	5.7361000000e-01	0.0000000000e+00
5.4779000000e-01	5.4779000000e-01	0.0000000000e+00
5.1633000000e-01	5.1633000000e-01	0.0000000000e+00
4.8064000000e-01	4.8064000000e-01	0.0000000000e+00
4.4217000000e-01	4.4217000000e-01	0.0000000000e+00
4.0227000000e-01	4.0227000000e-01	0.0000000000e+00
3.6218000000e-01	3.6218000000e-01	0.0000000000e+00
3.2296000000e-01	3.2296000000e-01	0.0000000000e+00
2.8546000000e-01	2.8546000000e-01	0.0000000000e+00
2.5031000000e-01	2.5031000000e-01	0.0000000000e+00
9.8824000000e-08	9.8824000000e-08	0.0000000000e+00
1.1178000000e-07	1.1178000000e-07	0.0000000000e+00
1.2502000000e-07	1.2502000000e-07	0.0000000000e+00
1.3844000000e-07	1.3844000000e-07	0.0000000000e+00
1.5187000000e-07	1.5187000000e-07	0.0000000000e+00
1.6438000000e-07	1.6438000000e-07	0.0000000000e+00
1.7473000000e-07	1.7473000000e-07	0.0000000000e+00
1.8075000000e-07	1.8075000000e-07	0.0000000000e+00
1.8741000000e-07	1.8741000000e-07	0.0000000000e+00
1.9096000000e-07	1.9096000000e-07	0.0000000000e+00
1.8294000000e-07	1.8294000000e-07	0.0000000000e+00
1.6797000000e-07	1.6797000000e-07	0.0000000000e+00
1.4252000000e-07	1.4252000000e-07	0.0000000000e+00
1.0801000000e-07	1.0801000000e-07	0.0000000000e+00
6.5417000000e-08	6.5417000000e-08	0.0000000000e+00
3.0046000000e-08	3.0046000000e-08	0.0000000000e+00
2.3463000000e-08	2.3463000000e-08	0.0000000000e+00
5.8002000000e-08	5.8002000000e-08	0.0000000000e+00
1.0540000000e-07	1.0540000000e-07	0.0000000000e+00
1.4013000000e-07	1.4014000000e-07	-3.0991150112e-05
5.4247000000e-08	5.4247000000e-08	0.0000000000e+00
1.3189000000e-07	1.3189000000e-07	0.0000000000e+00
7.4335000000e-07	7.4335000000e-07	0.0000000000e+00
2.5796000000e-07	2.5796000000e-07	0.0000000000e+00
1.9493000000e-06	1.9493000000e-06	0.0000000000e+00
3.5891000000e-06	3.5891000000e-06	0.0000000000e+00
8.9784000000e-06	8.9784000000e-06	0.0000000000e+00
1.5097000000e-05	1.5097000000e-05	0.0000000000e+00
1.4232000000e-05	1.4232000000e-05	0.0000000000e+00
2.2196000000e-05	2.2196000000e-05	0.0000000000e+00
3.2615000000e-05	3.2615000000e-05	0.0000000000e+00
4.0838000000e-05	4.0838000000e-05	0.0000000000e+00
5.8246000000e-05	5.8246000000e-05	0.0000000000e+00
8.8328000000e-05	8.8328000000e-05	0.0000000000e+00
1.1811000000e-04	1.1811000000e-04	0.0000000000e+00
1.5468000000e-04	1.5468000000e-04	0.0000000000e+00
2.1684000000e-04	2.1684000000e-04	0.0000000000e+00
2.4667000000e-04	2.4667000000e-04	0.0000000000e+00
3.6742000000e-04	3.6742000000e-04	0.0000000000e+00
4.9839000000e-04	4.9839000000e-04	0.0000000000e+00
6.5466000000e-04	6.5466000000e-04	0.0000000000e+00
8.9032000000e-04	8.9032000000e-04	0.0000000000e+00
1.3523000000e-03	1.3523000000e-03	0.0000000000e+00
1.3556000000e-03	1.3556000000e-03	0.0000000000e+00
1.5513000000e-03	1.5513000000e-03	0.0000000000e+00
2.1216000000e-03	2.1216000000e-03	0.0000000000e+00
2.7901000000e-03	2.7901000000e-03	0.0000000000e+00
3.3123000000e-03	3.3123000000e-03	0.0000000000e+00
4.1909000000e-03	4.1909000000e-03	0.0000000000e+00
4.8269000000e-03	4.8269000000e-03	0.0000000000e+00
5.7163000000e-03	5.7163000000e-03	0.0000000000e+00
7.3012000000e-03	7.3012000000e-03	0.0000000000e+00
8.3240000000e-03	8.3240000000e-03	0.0000000000e+00
1.0410000000e-02	1.0410000000e-02	0.0000000000e+00
1.1172000000e-02	1.1172000000e-02	0.0000000000e+00
1.1699000000e-02	1.1699000000e-02	0.0000000000e+00
1.1733000000e-02	1.1733000000e-02	0.0000000000e+00
1.0714000000e-02	1.0714000000e-02	0.0000000000e+00
1.1877000000e-02	1.1877000000e-02	0.0000000000e+00
1.0748000000e-02	1.0748000000e-02	0.0000000000e+00
1.2198000000e-02	1.2198000000e-02	0.0000000000e+00
2.8981000000e-02	2.8981000000e-02	0.0000000000e+00
4.2885000000e-02	4.2885000000e-02	0.0000000000e+00
4.5702000000e-02	4.5702000000e-02	0.0000000000e+00
5.6657000000e-02	5.6657000000e-02	0.0000000000e+00
5.9622000000e-02	5.9622000000e-02	0.0000000000e+00
6.8022000000e-02	6.8022000000e-02	0.0000000000e+00
7.5678000000e-02	7.5678000000e-02	0.0000000000e+00
6.5085000000e-02	6.5085000000e-02	0.0000000000e+00
7.8887000000e-02	7.8887000000e-02	0.0000000000e+00
1.0171000000e-01	1.0171000000e-01	0.0000000000e+00
1.1572000000e-01	1.1572000000e-01	0.0000000000e+00
1.4333000000e-01	1.4333000000e-01	0.0000000000e+00
1.5813000000e-01	1.5813000000e-01	0.0000000000e+00
1.6111000000e-01	1.6111000000e-01	0.0000000000e+00
1.8590000000e-01	1.8590000000e-01	0.0000000000e+00
2.0262000000e-01	2.0262000000e-01	0.0000000000e+00
2.2284000000e-01	2.2284000000e-01	0.0000000000e+00
2.4551000000e-01	2.4551000000e-01	0.0000000000e+00
2.7045000000e-01	2.7045000000e-01	0.0000000000e+00
2.9806000000e-01	2.9806000000e-01	0.0000000000e+00
3.2791000000e-01	3.2791000000e-01	0.0000000000e+00
3.5962000000e-01	3.5962000000e-01	0.0000000000e+00
3.9238000000e-01	3.9238000000e-01	0.0000000000e+00
4.2514000000e-01	4.2514000000e-01	0.0000000000e+00
4.5661000000e-01	4.5661000000e-01	0.0000000000e+00
4.8538000000e-01	4.8538000000e-01	0.0000000000e+00
5.1001000000e-01	5.1001000000e-01	0.0000000000e+00
5.2917000000e-01	5.2917000000e-01	0.0000000000e+00
5.4181000000e-01	5.4181000000e-01	0.0000000000e+00
5.4718000000e-01	5.4718000000e-01	0.0000000000e+00
5.4496000000e-01	5.4496000000e-01	0.0000000000e+00
5.3524000000e-01	5.3524000000e-01	0.0000000000e+00
5.1854000000e-01	5.1854000000e-01	0.0000000000e+00
4.9569000000e-01	4.9569000000e-01	0.0000000000e+00
4.6776000000e-01	4.6776000000e-01	0.0000000000e+00
4.3599000000e-01	4.3599000000e-01	0.0000000000e+00
4.0165000000e-01	4.0165000000e-01	0.0000000000e+00
3.6595000000e-01	3.6595000000e-01	0.0000000000e+00
3.3001000000e-01	3.3001000000e-01	0.0000000000e+00
2.9479000000e-01	2.9479000000e-01	0.0000000000e+00
1.0571000000e-07	1.0571000000e-07	0.0000000000e+00
1.1973000000e-07	1.1973000000e-07	0.0000000000e+00
1.3412000000e-07	1.3412000000e-07	0.0000000000e+00
1.4897000000e-07	1.4897000000e-07	0.0000000000e+00
1.6396000000e-07	1.6396000000e-07	0.0000000000e+00
1.7838000000e-07	1.7838000000e-07	0.0000000000e+00
1.9084000000e-07	1.9084000000e-07	0.0000000000e+00
1.9955000000e-07	1.9955000000e-07	0.0000000000e+00
2.0501000000e-07	2.0501000000e-07	0.0000000000e+00
2.1232000000e-07	2.1232000000e-07	0.0000000000e+00
2.0920000000e-07	2.0920000000e-07	0.0000000000e+00
1.9450000000e-07	1.9450000000e-07	0.0000000000e+00
1.7717000000e-07	1.7717000000e-07	0.0000000000e+00
1.4646000000e-07	1.4646000000e-07	0.0000000000e+00
1.0436000000e-07	1.0436000000e-07	0.0000000000e+00
5.9824000000e-08	5.9824000000e-08	0.0000000000e+00
3.4315000000e-08	3.4315000000e-08	0.0000000000e+00
3.1737000000e-07	3.1737000000e-07	0.0000000000e+00
1.1525000000e-07	1.1525000000e-07	0.0000000000e+00
1.2066000000e-07	1.2066000000e-07	0.0000000000e+00
8.7379000000e-08	8.7379000000e-08	0.0000000000e+00
8.8265000000e-09	8.8265000000e-09	0.0000000000e+00
1.5025000000e-07	1.5025000000e-07	0.0000000000e+00
4.0340000000e-08	4.0340000000e-08	0.0000000000e+00
4.3667000000e-07	4.3667000000e-07	0.0000000000e+00
3.5605000000e-06	3.5605000000e-06	0.0000000000e+00
1.1725000000e-05	1.1725000000e-05	0.0000000000e+00
1.4833000000e-05	1.4833000000e-05	0.0000000000e+00
1.6931000000e-05	1.6931000000e-05	0.0000000000e+00
2.5119000000e-05	2.5119000000e-05	0.0000000000e+00
3.6686000000e-05	3.6686000000e-05	0.0000000000e+00
3.9464000000e-05	3.9464000000e-05	0.0000000000e+00
5.5670000000e-05	5.5670000000e-05	0.0000000000e+00
7.3689000000e-05	7.3689000000e-05	0.0000000000e+00
1.0152000000e-04	1.0152000000e-04	0.0000000000e+00
1.4120000000e-04	1.4120000000e-04	0.0000000000e+00
1.9539000000e-04	1.9539000000e-04	0.0000000000e+00
2.5879000000e-04	2.5879000000e-04	0.0000000000e+00
3.7267000000e-04	3.7267000000e-04	0.0000000000e+00
4.6214000000e-04	4.6214000000e-04	0.0000000000e+00
5.8082000000e-04	5.8082000000e-04	0.0000000000e+00
8.7466000000e-04	8.7466000000e-04	0.0000000000e+00
1.0649000000e-03	1.0649000000e-03	0.0000000000e+00
1.3351000000e-03	1.3351000000e-03	0.0000000000e+00
1.5454000000e-03	1.5454000000e-03	0.0000000000e+00
1.6235000000e-03	1.6235000000e-03	0.0000000000e+00
2.4484000000e-03	2.4484000000e-03	0.0000000000e+00
3.3842000000e-03	3.3842000000e-03	0.0000000000e+00
3.9580000000e-03	3.9580000000e-03	0.0000000000e+00
4.3995000000e-03	4.3995000000e-03	0.0000000000e+00
5.4658000000e-03	5.4658000000e-03	0.0000000000e+00
6.3647000000e-03	6.3647000000e-03	0.0000000000e+00
8.2988000000e-03	8.2988000000e-03	0.0000000000e+00
8.4587000000e-03	8.4587000000e-03	0.0000000000e+00
7.9286000000e-03	7.9286000000e-03	0.0000000000e+00
1.1822000000e-02	1.1822000000e-02	0.0000000000e+00
8.1703000000e-03	8.1703000000e-03	0.0000000000e+00
1.2201000000e-02	1.2201000000e-02	0.0000000000e+00
1.7428000000e-02	1.7428000000e-02	0.0000000000e+00
1.9246000000e-02	1.9246000000e-02	0.0000000000e+00
1.8498000000e-02	1.8498000000e-02	0.0000000000e+00
2.7484000000e-02	2.7484000000e-02	0.0000000000e+00
3.6520000000e-02	3.6520000000e-02	0.0000000000e+00
4.3697000000e-02	4.3697000000e-02	0.0000000000e+00
5.1951000000e-02	5.1951000000e-02	0.0000000000e+00
6.0514000000e-02	6.0514000000e-02	0.0000000000e+00
5.1544000000e-02	5.1544000000e-02	0.0000000000e+00
5.8462000000e-02	5.8462000000e-02	0.0000000000e+00
6.5777000000e-02	6.5777000000e-02	0.0000000000e+00
6.9416000000e-02	6.9416000000e-02	0.0000000000e+00
9.4038000000e-02	9.4038000000e-02	0.0000000000e+00
9.0873000000e-02	9.0873000000e-02	0.0000000000e+00
1.0168000000e-01	1.0168000000e-01	0.0000000000e+00
1.1794000000e-01	1.1794000000e-01	0.0000000000e+00
1.3289000000e-01	1.3289000000e-01	0.0000000000e+00
1.4315000000e-01	1.4315000000e-01	0.0000000000e+00
1.6257000000e-01	1.6257000000e-01	0.0000000000e+00
1.9550000000e-01	1.9550000000e-01	0.0000000000e+00
2.1092000000e-01	2.1092000000e-01	0.0000000000e+00
2.2772000000e-01	2.2772000000e-01	0.0000000000e+00
2.4656000000e-01	2.4656000000e-01	0.0000000000e+00
2.6664000000e-01	2.6664000000e-01	0.0000000000e+00
2.8880000000e-01	2.8880000000e-01	0.0000000000e+00
3.1297000000e-01	3.1297000000e-01	0.0000000000e+00
3.3871000000e-01	3.3871000000e-01	0.0000000000e+00
3.6543000000e-01	3.6543000000e-01	0.0000000000e+00
3.9231000000e-01	3.9231000000e-01	0.0000000000e+00
4.1831000000e-01	4.1831000000e-01	0.0000000000e+00
4.4223000000e-01	4.4223000000e-01	0.0000000000e+00
4.6283000000e-01	4.6283000000e-01	0.0000000000e+00
4.7896000000e-01	4.7896000000e-01	0.0000000000e+00
4.8962000000e-01	4.8962000000e-01	0.0000000000e+00
4.9411000000e-01	4.9411000000e-01	0.0000000000e+00
4.9207000000e-01	4.9207000000e-01	0.0000000000e+00
4.8350000000e-01	4.8350000000e-01	0.0000000000e+00
4.6879000000e-01	4.6879000000e-01	0.0000000000e+00
4.4860000000e-01	4.4860000000e-01	0.0000000000e+00
4.2386000000e-01	4.2386000000e-01	0.0000000000e+00
3.9562000000e-01	3.9562000000e-01	0.0000000000e+00
3.6500000000e-01	3.6500000000e-01	0.0000000000e+00
3.3309000000e-01	3.3309000000e-01	0.0000000000e+00
1.1332000000e-07	1.1332000000e-07	0.0000000000e+00
1.2858000000e-07	1.2858000000e-07	0.0000000000e+00
1.4441000000e-07	1.4441000000e-07	0.0000000000e+00
1.6108000000e-07	1.6108000000e-07	0.0000000000e+00
1.7820000000e-07	1.7820000000e-07	0.0000000000e+00
1.9548000000e-07	1.9548000000e-07	0.0000000000e+00
2.1152000000e-07	2.1152000000e-07	0.0000000000e+00
2.2483000000e-07	2.2483000000e-07	0.0000000000e+00
2.3286000000e-07	2.3286000000e-07	0.0000000000e+00
2.4311000000e-07	2.4311000000e-07	0.0000000000e+00
2.5085000000e-07	2.5085000000e-07	0.0000000000e+00
2.4815000000e-07	2.4815000000e-07	0.0000000000e+00
2.4056000000e-07	2.4056000000e-07	0.0000000000e+00
2.3432000000e-07	2.3432000000e-07	0.0000000000e+00
2.2447000000e-07	2.2447000000e-07	0.0000000000e+00
2.4399000000e-07	2.4399000000e-07	0.0000000000e+00
3.4202000000e-07	3.4202000000e-07	0.0000000000e+00
9.4779000000e-08	9.4779000000e-08	0.0000000000e+00
1.0142000000e-07	1.0142000000e-07	0.0000000000e+00
1.5845000000e-07	1.5845000000e-07	0.0000000000e+00
1.6312000000e-07	1.6312000000e-07	0.0000000000e+00
7.2860000000e-08	7.2860000000e-08	0.0000000000e+00
4.4875000000e-09	4.4874000000e-09	9.6779792960e-06
3.1877000000e-10	3.1877000000e-10	0.0000000000e+00
6.4667000000e-07	6.4667000000e-07	0.0000000000e+00
2.9263000000e-06	2.9263000000e-06	0.0000000000e+00
5.2731000000e-06	5.2731000000e-06	0.0000000000e+00
1.7063000000e-05	1.7063000000e-05	0.0000000000e+00
1.7681000000e-05	1.7681000000e-05	0.0000000000e+00
2.6067000000e-05	2.6067000000e-05	0.0000000000e+00
3.0070000000e-05	3.0070000000e-05	0.0000000000e+00
3.6412000000e-05	3.6412000000e-05	0.0000000000e+00
5.2529000000e-05	5.2529000000e-05	0.0000000000e+00
6.7561000000e-05	6.7561000000e-05	0.0000000000e+00
9.5469000000e-05	9.5469000000e-05	0.0000000000e+00
1.2664000000e-04	1.2664000000e-04	0.0000000000e+00
1.6587000000e-04	1.6587000000e-04	0.0000000000e+00
2.5109000000e-04	2.5109000000e-04	0.0000000000e+00
3.2779000000e-04	3.2779000000e-04	0.0000000000e+00
4.4417000000e-04	4.4417000000e-04	0.0000000000e+00
5.7865000000e-04	5.7865000000e-04	0.0000000000e+00
6.6423000000e-04	6.6423000000e-04	0.0000000000e+00
9.2506000000e-04	9.2506000000e-04	0.0000000000e+00
1.2583000000e-03	1.2583000000e-03	0.0000000000e+00
1.4792000000e-03	1.4792000000e-03	0.0000000000e+00
1.8248000000e-03	1.8248000000e-03	0.0000000000e+00
2.2189000000e-03	2.2189000000e-03	0.0000000000e+00
3.0750000000e-03	3.0750000000e-03	0.0000000000e+00
3.2923000000e-03	3.2923000000e-03	0.0000000000e+00
4.0990000000e-03	4.0990000000e-03	0.0000000000e+00
4.8284000000e-03	4.8284000000e-03	0.0000000000e+00
5.8640000000e-03	5.8640000000e-03	0.0000000000e+00
7.1661000000e-03	7.1661000000e-03	0.0000000000e+00
8.0855000000e-03	8.0855000000e-03	0.0000000000e+00
7.7350000000e-03	7.7350000000e-03	0.0000000000e+00
1.0719000000e-02	1.0719000000e-02	0.0000000000e+00
1.1606000000e-02	1.1606000000e-02	0.0000000000e+00
1.2091000000e-02	1.2091000000e-02	0.0000000000e+00
1.3565000000e-02	1.3565000000e-02	0.0000000000e+00
1.6863000000e-02	1.6863000000e-02	0.0000000000e+00
1.4449000000e-02	1.4449000000e-02	0.0000000000e+00
2.7806000000e-02	2.7806000000e-02	0.0000000000e+00
3.4864000000e-02	3.4864000000e-02	0.0000000000e+00
4.1174000000e-02	4.1174000000e-02	0.0000000000e+00
4.6217000000e-02	4.6217000000e-02	0.0000000000e+00
5.1710000000e-02	5.1710000000e-02	0.0000000000e+00
4.6549000000e-02	4.6549000000e-02	0.0000000000e+00
5.5209000000e-02	5.5209000000e-02	0.0000000000e+00
6.1241000000e-02	6.1241000000e-02	0.0000000000e+00
6.5673000000e-02	6.5673000000e-02	0.0000000000e+00
7.6840000000e-02	7.6840000000e-02	0.0000000000e+00
1.1031000000e-01	1.1031000000e-01	0.0000000000e+00
9.4346000000e-02	9.4346000000e-02	0.0000000000e+00
1.0497000000e-01	1.0497000000e-01	0.0000000000e+00
1.1455000000e-01	1.1455000000e-01	0.0000000000e+00
1.2655000000e-01	1.2655000000e-01	0.0000000000e+00
1.3898000000e-01	1.3898000000e-01	0.0000000000e+00
1.8038000000e-01	1.8038000000e-01	0.0000000000e+00
1.9208000000e-01	1.9208000000e-01	0.0000000000e+00
2.0417000000e-01	2.0417000000e-01	0.0000000000e+00
2.1686000000e-01	2.1686000000e-01	0.0000000000e+00
2.3044000000e-01	2.3044000000e-01	0.0000000000e+00
2.4516000000e-01	2.4516000000e-01	0.0000000000e+00
2.6128000000e-01	2.6128000000e-01	0.0000000000e+00
2.7894000000e-01	2.7894000000e-01	0.0000000000e+00
2.9814000000e-01	2.9814000000e-01	0.0000000000e+00
3.1869000000e-01	3.1869000000e-01	0.0000000000e+00
3.4019000000e-01	3.4019000000e-01	0.0000000000e+00
3.6200000000e-01	3.6200000000e-01	0.0000000000e+00
3.8325000000e-01	3.8325000000e-01	0.0000000000e+00
4.0296000000e-01	4.0296000000e-01	0.0000000000e+00
4.2007000000e-01	4.2007000000e-01	0.0000000000e+00
4.3354000000e-01	4.3354000000e-01	0.0000000000e+00
4.4247000000e-01	4.4247000000e-01	0.0000000000e+00
4.4619000000e-01	4.4619000000e-01	0.0000000000e+00
4.4431000000e-01	4.4431000000e-01	0.0000000000e+00
4.3677000000e-01	4.3677000000e-01	0.0000000000e+00
4.2384000000e-01	4.2384000000e-01	0.0000000000e+00
4.0605000000e-01	4.0605000000e-01	0.0000000000e+00
3.8417000000e-01	3.8417000000e-01	0.0000000000e+00
3.5911000000e-01	3.5911000000e-01	0.0000000000e+00
1.2162000000e-07	1.2162000000e-07	0.0000000000e+00
1.3823000000e-07	1.3823000000e-07	0.0000000000e+00
1.5583000000e-07	1.5583000000e-07	0.0000000000e+00
1.7461000000e-07	1.7461000000e-07	0.0000000000e+00
1.9460000000e-07	1.9460000000e-07	0.0000000000e+00
2.1528000000e-07	2.1528000000e-07	0.0000000000e+00
2.3621000000e-07	2.3621000000e-07	0.0000000000e+00
2.5586000000e-07	2.5586000000e-07	0.0000000000e+00
2.7308000000e-07	2.7308000000e-07	0.0000000000e+00
2.8562000000e-07	2.8562000000e-07	0.0000000000e+00
3.0408000000e-07	3.0408000000e-07	0.0000000000e+00
3.2451000000e-07	3.2451000000e-07	0.0000000000e+00
3.4351000000e-07	3.4351000000e-07	0.0000000000e+00
3.6826000000e-07	3.6826000000e-07	0.0000000000e+00
4.2247000000e-07	4.2247000000e-07	0.0000000000e+00
5.7398000000e-07	5.7398000000e-07	0.0000000000e+00
8.0937000000e-07	8.0937000000e-07	0.0000000000e+00
2.8441000000e-07	2.8441000000e-07	0.0000000000e+00
8.6330000000e-07	8.6330000000e-07	0.0000000000e+00
3.7907000000e-07	3.7907000000e-07	0.0000000000e+00
2.6454000000e-07	2.6454000000e-07	0.0000000000e+00
1.0533000000e-07	1.0533000000e-07	0.0000000000e+00
7.3365000000e-09	7.3365000000e-09	0.0000000000e+00
9.4901000000e-11	9.4901000000e-11	0.0000000000e+00
3.5452000000e-09	3.5452000000e-09	0.0000000000e+00
1.9220000000e-06	1.9220000000e-06	0.0000000000e+00
3.8388000000e-06	3.8388000000e-06	0.0000000000e+00
1.1972000000e-05	1.1972000000e-05	0.0000000000e+00
2.3781000000e-05	2.3781000000e-05	0.0000000000e+00
2.8274000000e-05	2.8274000000e-05	0.0000000000e+00
3.4281000000e-05	3.4281000000e-05	0.0000000000e+00
3.6661000000e-05	3.6661000000e-05	0.0000000000e+00
4.8463000000e-05	4.8463000000e-05	0.0000000000e+00
6.6118000000e-05	6.6118000000e-05	0.0000000000e+00
9.1379000000e-05	9.1379000000e-05	0.0000000000e+00
1.1819000000e-04	1.1819000000e-04	0.0000000000e+00
1.4673000000e-04	1.4673000000e-04	0.0000000000e+00
1.9458000000e-04	1.9458000000e-04	0.0000000000e+00
3.1717000000e-04	3.1717000000e-04	0.0000000000e+00
4.1213000000e-04	4.1213000000e-04	0.0000000000e+00
5.3077000000e-04	5.3077000000e-04	0.0000000000e+00
6.7764000000e-04	6.7764000000e-04	0.0000000000e+00
8.4433000000e-04	8.4433000000e-04	0.0000000000e+00
1.1845000000e-03	1.1845000000e-03	0.0000000000e+00
1.3653000000e-03	1.3653000000e-03	0.0000000000e+00
1.6401000000e-03	1.6401000000e-03	0.0000000000e+00
1.9929000000e-03	1.9929000000e-03	0.0000000000e+00
2.6883000000e-03	2.6883000000e-03	0.0000000000e+00
3.0090000000e-03	3.0090000000e-03	0.0000000000e+00
3.6226000000e-03	3.6226000000e-03	0.0000000000e+00
4.7737000000e-03	4.7737000000e-03	0.0000000000e+00
5.4995000000e-03	5.4995000000e-03	0.0000000000e+00
6.4200000000e-03	6.4200000000e-03	0.0000000000e+00
6.2595000000e-03	6.2595000000e-03	0.0000000000e+00
6.3190000000e-03	6.3190000000e-03	0.0000000000e+00
8.5203000000e-03	8.5203000000e-03	0.0000000000e+00
1.1068000000e-02	1.1068000000e-02	0.0000000000e+00
1.3262000000e-02	1.3262000000e-02	0.0000000000e+00
1.5026000000e-02	1.5026000000e-02	0.0000000000e+00
1.5479000000e-02	1.5479000000e-02	0.0000000000e+00
2.1377000000e-02	2.1377000000e-02	0.0000000000e+00
2.4885000000e-02	2.4885000000e-02	0.0000000000e+00
3.4479000000e-02	3.4479000000e-02	0.0000000000e+00
4.0505000000e-02	4.0505000000e-02	0.0000000000e+00
4.5862000000e-02	4.5862000000e-02	0.0000000000e+00
5.0481000000e-02	5.0481000000e-02	0.0000000000e+00
4.5595000000e-02	4.5595000000e-02	0.0000000000e+00
4.8356000000e-02	4.8356000000e-02	0.0000000000e+00
5.8634000000e-02	5.8634000000e-02	0.0000000000e+00
6.5626000000e-02	6.5626000000e-02	0.0000000000e+00
9.1899000000e-02	9.1899000000e-02	0.0000000000e+00
9.6226000000e-02	9.6226000000e-02	0.0000000000e+00
1.1735000000e-01	1.1735000000e-01	0.0000000000e+00
1.1835000000e-01	1.1835000000e-01	0.0000000000e+00
